"time","pH"
1281150,6.8465
1281210,6.845
1281270,6.8445
1281330,6.844
1281390,6.8434
1281450,6.843
1281510,6.843
1281570,6.843
1281630,6.843
1281690,6.8435
1281750,6.844
1281810,6.844
1281870,6.84455555555556
1281930,6.845
1281990,6.8455
1282050,6.846
1282110,6.8466
1282170,6.847
1282230,6.84766666666667
1282290,6.8486
1282350,6.8495
1282410,6.8505
1282470,6.85066666666667
1282530,6.85166666666667
1282590,6.85257142857143
1282650,6.8535
1282710,6.8545
1282770,6.85533333333333
1282830,6.8564
1282890,6.8575
1282950,6.8576
1283010,6.859
1283070,6.8595
1283130,6.86066666666667
1283190,6.86166666666667
1283250,6.8625
1283310,6.86366666666667
1283370,6.8645
1283430,6.8655
1283490,6.867
1283550,6.8675
1283610,6.868
1283670,6.8695
1283730,6.8706
1283790,6.87166666666667
1283850,6.87233333333333
1283910,6.87333333333333
1283970,6.8745
1284030,6.87533333333333
1284090,6.876
1284150,6.87675
1284210,6.87766666666667
1284270,6.8788
1284330,6.88
1284390,6.8815
1284450,6.88266666666667
1284510,6.884
1284570,6.8855
1284630,6.8865
1284690,6.88766666666667
1284750,6.889
1284810,6.89033333333333
1284870,6.8915
1284930,6.892
1284990,6.89266666666667
1285050,6.8935
1285110,6.8945
1285170,6.8955
1285230,6.8965
1285290,6.89733333333333
1285350,6.898
1285410,6.8986
1285470,6.8992
1285530,6.893
1285590,6.8895
1285650,6.8865
1285710,6.885
1285770,6.8835
1285830,6.88233333333333
1285890,6.8825
1285950,6.88166666666667
1286010,6.882
1286070,6.882
1286130,6.882
1286190,6.88233333333333
1286250,6.88257142857143
1286310,6.883
1286370,6.8835
1286430,6.884
1286490,6.8845
1286550,6.885
1286610,6.88566666666667
1286670,6.8865
1286730,6.8875
1286790,6.8875
1286850,6.8885
1286910,6.8895
1286970,6.8905
1287030,6.891
1287090,6.892
1287150,6.89266666666667
1287210,6.8935
1287270,6.8945
1287330,6.8955
1287390,6.896
1287450,6.897
1287510,6.89766666666667
1287570,6.8985
1287630,6.8996
1287690,6.893
1287750,6.8805
1287810,6.8675
1287870,6.8595
1287930,6.854
1287990,6.85
1288050,6.8475
1288110,6.846
1288170,6.84433333333333
1288230,6.84333333333333
1288290,6.84233333333333
1288350,6.842
1288410,6.8415
1288470,6.8415
1288530,6.8414
1288590,6.84157142857143
1288650,6.8415
1288710,6.84233333333333
1288770,6.8425
1288830,6.8435
1288890,6.844
1288950,6.8446
1289010,6.845
1289070,6.8456
1289130,6.846
1289190,6.84657142857143
1289250,6.8475
1289310,6.8475
1289370,6.84833333333333
1289430,6.84933333333333
1289490,6.85
1289550,6.85066666666667
1289610,6.85166666666667
1289670,6.85166666666667
1289730,6.85275
1289790,6.854
1289850,6.8545
1289910,6.8555
1289970,6.856
1290030,6.857
1290090,6.85766666666667
1290150,6.8585
1290210,6.8595
1290270,6.8605
1290330,6.8615
1290390,6.8625
1290450,6.8635
1290510,6.8645
1290570,6.86466666666667
1290630,6.866
1290690,6.8665
1290750,6.8676
1290810,6.8686
1290870,6.8695
1290930,6.87033333333333
1290990,6.871
1291050,6.87225
1291110,6.87266666666667
1291170,6.87366666666667
1291230,6.8745
1291290,6.87566666666667
1291350,6.8765
1291410,6.8775
1291470,6.8785
1291530,6.8795
1291590,6.8805
1291650,6.88133333333333
1291710,6.882
1291770,6.883
1291830,6.8835
1291890,6.88475
1291950,6.886
1292010,6.8866
1292070,6.88766666666667
1292130,6.8885
1292190,6.8895
1292250,6.8905
1292310,6.892
1292370,6.8925
1292430,6.8935
1292490,6.8945
1292550,6.895
1292610,6.896
1292670,6.897
1292730,6.8975
1292790,6.8985
1292850,6.89957142857143
1292910,6.89433333333333
1292970,6.883
1293030,6.8715
1293090,6.8645
1293150,6.8595
1293210,6.856
1293270,6.8535
1293330,6.8515
1293390,6.8495
1293450,6.8495
1293510,6.8484
1293570,6.848
1293630,6.84733333333333
1293690,6.847
1293750,6.8474
1293810,6.848
1293870,6.848
1293930,6.848
1293990,6.8485
1294050,6.8485
1294110,6.8486
1294170,6.849
1294230,6.84966666666667
1294290,6.84528571428571
1294350,6.8405
1294410,6.8385
1294470,6.8365
1294530,6.8345
1294590,6.8325
1294650,6.8305
1294710,6.829
1294770,6.827
1294830,6.826
1294890,6.8235
1294950,6.822
1295010,6.82083333333333
1295070,6.8185
1295130,6.817
1295190,6.8155
1295250,6.814
1295310,6.813
1295370,6.81133333333333
1295430,6.81
1295490,6.80833333333333
1295550,6.80733333333333
1295610,6.8055
1295670,6.804
1295730,6.8025
1295790,6.801
1295850,6.79983333333333
1295910,6.798
1295970,6.797
1296030,6.79533333333333
1296090,6.7935
1296150,6.792
1296210,6.791
1296270,6.7895
1296330,6.78833333333333
1296390,6.78675
1296450,6.785
1296510,6.784
1296570,6.7825
1296630,6.78133333333333
1296690,6.78
1296750,6.77833333333333
1296810,6.777
1296870,6.7755
1296930,6.7745
1296990,6.773
1297050,6.7715
1297110,6.77033333333333
1297170,6.76883333333333
1297230,6.76733333333333
1297290,6.766
1297350,6.7645
1297410,6.763
1297470,6.762
1297530,6.76033333333333
1297590,6.7594
1297650,6.7585
1297710,6.75683333333333
1297770,6.7555
1297830,6.754
1297890,6.7524
1297950,6.7514
1298010,6.75
1298070,6.7475
1298130,6.747
1298190,6.745
1298250,6.744
1298310,6.74233333333333
1298370,6.7405
1298430,6.739
1298490,6.7375
1298550,6.73633333333333
1298610,6.735
1298670,6.733
1298730,6.7315
1298790,6.72985714285714
1298850,6.7285
1298910,6.72683333333333
1298970,6.725
1299030,6.72433333333333
1299090,6.7225
1299150,6.72133333333333
1299210,6.7195
1299270,6.7175
1299330,6.71633333333333
1299390,6.7145
1299450,6.713
1299510,6.71183333333333
1299570,6.71
1299630,6.7085
1299690,6.707
1299750,6.706
1299810,6.704
1299870,6.702
1299930,6.7005
1299990,6.699
1300050,6.69766666666667
1300110,6.69675
1300170,6.6945
1300230,6.693
1300290,6.69183333333333
1300350,6.69
1300410,6.68866666666667
1300470,6.6875
1300530,6.6855
1300590,6.684
1300650,6.6825
1300710,6.681
1300770,6.68
1300830,6.6775
1300890,6.67633333333333
1300950,6.6745
1301010,6.673
1301070,6.67183333333333
1301130,6.67
1301190,6.669
1301250,6.66666666666667
1301310,6.6655
1301370,6.6635
1301430,6.662
1301490,6.661
1301550,6.659
1301610,6.65766666666667
1301670,6.6565
1301730,6.6545
1301790,6.65266666666667
1301850,6.6515
1301910,6.65033333333333
1301970,6.6485
1302030,6.647
1302090,6.6455
1302150,6.6435
1302210,6.642
1302270,6.6405
1302330,6.6394
1302390,6.6375
1302450,6.636
1302510,6.63525
1302570,6.6338
1302630,6.63166666666667
1302690,6.6305
1302750,6.62933333333333
1302810,6.6275
1302870,6.6255
1302930,6.624
1302990,6.6225
1303050,6.621
1303110,6.6195
1303170,6.61833333333333
1303230,6.6165
1303290,6.615
1303350,6.6135
1303410,6.6115
1303470,6.61
1303530,6.6085
1303590,6.607
1303650,6.6055
1303710,6.604
1303770,6.603
1303830,6.6005
1303890,6.599
1303950,6.59816666666667
1304010,6.596
1304070,6.595
1304130,6.59333333333333
1304190,6.592
1304250,6.5905
1304310,6.589
1304370,6.5875
1304430,6.58633333333333
1304490,6.5845
1304550,6.583
1304610,6.582
1304670,6.58
1304730,6.579
1304790,6.577
1304850,6.5755
1304910,6.575
1304970,6.5725
1305030,6.57133333333333
1305090,6.57
1305150,6.5686
1305210,6.567
1305270,6.56566666666667
1305330,6.564
1305390,6.5635
1305450,6.56166666666667
1305510,6.5605
1305570,6.5585
1305630,6.55733333333333
1305690,6.556
1305750,6.5545
1305810,6.553
1305870,6.5515
1305930,6.55
1305990,6.549
1306050,6.54771428571429
1306110,6.5465
1306170,6.545
1306230,6.5445
1306290,6.543
1306350,6.541
1306410,6.5405
1306470,6.53933333333333
1306530,6.538
1306590,6.5365
1306650,6.535
1306710,6.534
1306770,6.5325
1306830,6.531
1306890,6.53033333333333
1306950,6.52875
1307010,6.5275
1307070,6.52633333333333
1307130,6.525
1307190,6.5235
1307250,6.523
1307310,6.5214
1307370,6.52
1307430,6.519
1307490,6.518
1307550,6.517
1307610,6.5154
1307670,6.51433333333333
1307730,6.5125
1307790,6.5118
1307850,6.5105
1307910,6.5095
1307970,6.5084
1308030,6.5075
1308090,6.506
1308150,6.5055
1308210,6.50433333333333
1308270,6.50325
1308330,6.50233333333333
1308390,6.501
1308450,6.50033333333333
1308510,6.49925
1308570,6.498
1308630,6.49666666666667
1308690,6.4964
1308750,6.4955
1308810,6.4945
1308870,6.49333333333333
1308930,6.49233333333333
1308990,6.4915
1309050,6.4905
1309110,6.4895
1309170,6.488
1309230,6.48733333333333
1309290,6.486
1309350,6.485
1309410,6.4845
1309470,6.4835
1309530,6.4825
1309590,6.4814
1309650,6.4806
1309710,6.4795
1309770,6.47933333333333
1309830,6.4784
1309890,6.4774
1309950,6.4765
1310010,6.4755
1310070,6.4745
1310130,6.4735
1310190,6.47333333333333
1310250,6.472
1310310,6.4714
1310370,6.4704
1310430,6.4695
1310490,6.469
1310550,6.468
1310610,6.467
1310670,6.4665
1310730,6.466
1310790,6.46533333333333
1310850,6.4645
1310910,6.4635
1310970,6.46333333333333
1311030,6.46233333333333
1311090,6.4615
1311150,6.4605
1311210,6.45966666666667
1311270,6.45933333333333
1311330,6.45833333333333
1311390,6.457
1311450,6.45666666666667
1311510,6.45633333333333
1311570,6.4555
1311630,6.455
1311690,6.45433333333333
1311750,6.4535
1311810,6.453
1311870,6.45233333333333
1311930,6.4515
1311990,6.45133333333333
1312050,6.45033333333333
1312110,6.4505
1312170,6.4495
1312230,6.44933333333333
1312290,6.44842857142857
1312350,6.44833333333333
1312410,6.44733333333333
1312470,6.447
1312530,6.44633333333333
1312590,6.4455
1312650,6.4455
1312710,6.4445
1312770,6.4445
1312830,6.44366666666667
1312890,6.4435
1312950,6.44333333333333
1313010,6.4425
1313070,6.4425
1313130,6.442
1313190,6.441
1313250,6.441
1313310,6.44066666666667
1313370,6.44025
1313430,6.4395
1313490,6.439
1313550,6.4385
1313610,6.43842857142857
1313670,6.4375
1313730,6.4375
1313790,6.437
1313850,6.437
1313910,6.43642857142857
1313970,6.43633333333333
1314030,6.436
1314090,6.43566666666667
1314150,6.4355
1314210,6.43525
1314270,6.435
1314330,6.435
1314390,6.435
1314450,6.435
1314510,6.435
1314570,6.4345
1314630,6.4345
1314690,6.4345
1314750,6.4345
1314810,6.4345
1314870,6.43444444444444
1314930,6.43457142857143
1314990,6.4345
1315050,6.4345
1315110,6.435
1315170,6.435
1315230,6.435
1315290,6.43466666666667
1315350,6.435
1315410,6.435
1315470,6.435
1315530,6.43533333333333
1315590,6.4355
1315650,6.43566666666667
1315710,6.436
1315770,6.436
1315830,6.436
1315890,6.43642857142857
1315950,6.43655555555556
1316010,6.437
1316070,6.437
1316130,6.4376
1316190,6.438
1316250,6.4385
1316310,6.4385
1316370,6.439
1316430,6.43933333333333
1316490,6.439
1316550,6.43957142857143
1316610,6.4395
1316670,6.44
1316730,6.4404
1316790,6.4406
1316850,6.441
1316910,6.441
1316970,6.44166666666667
1317030,6.442
1317090,6.442
1317150,6.44255555555555
1317210,6.443
1317270,6.44333333333333
1317330,6.44357142857143
1317390,6.444
1317450,6.4445
1317510,6.445
1317570,6.445
1317630,6.44557142857143
1317690,6.446
1317750,6.44633333333333
1317810,6.4466
1317870,6.447
1317930,6.4475
1317990,6.448
1318050,6.448
1318110,6.4485
1318170,6.4485
1318230,6.449
1318290,6.44957142857143
1318350,6.45
1318410,6.45042857142857
1318470,6.45075
1318530,6.451
1318590,6.4516
1318650,6.452
1318710,6.4525
1318770,6.453
1318830,6.4535
1318890,6.45375
1318950,6.45457142857143
1319010,6.45466666666667
1319070,6.45557142857143
1319130,6.456
1319190,6.45655555555556
1319250,6.457
1319310,6.45766666666667
1319370,6.458
1319430,6.4585
1319490,6.4585
1319550,6.4595
1319610,6.4595
1319670,6.46033333333333
1319730,6.461
1319790,6.461
1319850,6.46166666666667
1319910,6.462
1319970,6.46255555555556
1320030,6.463
1320090,6.46355555555555
1320150,6.464
1320210,6.4646
1320270,6.465
1320330,6.466
1320390,6.466
1320450,6.46675
1320510,6.4675
1320570,6.468
1320630,6.46866666666667
1320690,6.4695
1320750,6.47
1320810,6.47066666666667
1320870,6.47133333333333
1320930,6.472
1320990,6.4726
1321050,6.473
1321110,6.4736
1321170,6.47433333333333
1321230,6.47466666666667
1321290,6.4755
1321350,6.476
1321410,6.4765
1321470,6.4774
1321530,6.47766666666667
1321590,6.4786
1321650,6.479
1321710,6.47966666666667
1321770,6.4805
1321830,6.48066666666667
1321890,6.48166666666667
1321950,6.482
1322010,6.48266666666667
1322070,6.4835
1322130,6.484
1322190,6.48457142857143
1322250,6.485
1322310,6.48566666666667
1322370,6.486
1322430,6.487
1322490,6.4875
1322550,6.48766666666667
1322610,6.48866666666667
1322670,6.4895
1322730,6.48966666666667
1322790,6.49075
1322850,6.4916
1322910,6.492
1322970,6.493
1323030,6.4935
1323090,6.4945
1323150,6.4946
1323210,6.4955
1323270,6.496
1323330,6.4966
1323390,6.497
1323450,6.498
1323510,6.4985
1323570,6.4986
1323630,6.5
1323690,6.5005
1323750,6.501
1323810,6.50166666666667
1323870,6.5025
1323930,6.5025
1323990,6.5035
1324050,6.504
1324110,6.50457142857143
1324170,6.505
1324230,6.50554545454545
1324290,6.5065
1324350,6.50666666666667
1324410,6.50766666666667
1324470,6.5085
1324530,6.5085
1324590,6.5095
1324650,6.5095
1324710,6.5105
1324770,6.5105
1324830,6.5115
1324890,6.512
1324950,6.5125
1325010,6.5135
1325070,6.5136
1325130,6.515
1325190,6.515
1325250,6.5156
1325310,6.5164
1325370,6.517
1325430,6.5176
1325490,6.518
1325550,6.5185
1325610,6.5195
1325670,6.51966666666667
1325730,6.52066666666667
1325790,6.5215
1325850,6.52166666666667
1325910,6.52257142857143
1325970,6.52333333333333
1326030,6.5236
1326090,6.5245
1326150,6.525
1326210,6.526
1326270,6.526
1326330,6.5266
1326390,6.5275
1326450,6.528
1326510,6.52866666666667
1326570,6.5294
1326630,6.53
1326690,6.53066666666667
1326750,6.531
1326810,6.5315
1326870,6.532
1326930,6.5325
1326990,6.5335
1327050,6.53366666666667
1327110,6.5346
1327170,6.53533333333333
1327230,6.536
1327290,6.53633333333333
1327350,6.53657142857143
1327410,6.53733333333333
1327470,6.53833333333333
1327530,6.5386
1327590,6.5394
1327650,6.54
1327710,6.54066666666667
1327770,6.541
1327830,6.54157142857143
1327890,6.54233333333333
1327950,6.543
1328010,6.54366666666667
1328070,6.544
1328130,6.545
1328190,6.5455
1328250,6.546
1328310,6.5466
1328370,6.54666666666667
1328430,6.548
1328490,6.5485
1328550,6.54866666666667
1328610,6.5496
1328670,6.55
1328730,6.55066666666667
1328790,6.5515
1328850,6.552
1328910,6.55257142857143
1328970,6.5535
1329030,6.5535
1329090,6.5544
1329150,6.555
1329210,6.5555
1329270,6.556
1329330,6.557
1329390,6.55733333333333
1329450,6.55766666666667
1329510,6.5585
1329570,6.559
1329630,6.5596
1329690,6.5605
1329750,6.561
1329810,6.56133333333333
1329870,6.562
1329930,6.5626
1329990,6.5635
1330050,6.5635
1330110,6.5645
1330170,6.565
1330230,6.5656
1330290,6.566
1330350,6.567
1330410,6.5675
1330470,6.568
1330530,6.56866666666667
1330590,6.569
1330650,6.5696
1330710,6.5704
1330770,6.57066666666667
1330830,6.57133333333333
1330890,6.572
1330950,6.573
1331010,6.575
1331070,6.576
1331130,6.57711111111111
1331190,6.57866666666667
1331250,6.58
1331310,6.58083333333333
1331370,6.582
1331430,6.5836
1331490,6.585
1331550,6.586
1331610,6.588
1331670,6.5885
1331730,6.59
1331790,6.591
1331850,6.5915
1331910,6.5925
1331970,6.59375
1332030,6.595
1332090,6.5965
1332150,6.5975
1332210,6.5985
1332270,6.5995
1332330,6.6005
1332390,6.602
1332450,6.60266666666667
1332510,6.6035
1332570,6.6045
1332630,6.606
1332690,6.6065
1332750,6.6075
1332810,6.6085
1332870,6.60966666666667
1332930,6.611
1332990,6.6115
1333050,6.6125
1333110,6.614
1333170,6.615
1333230,6.6155
1333290,6.6166
1333350,6.6175
1333410,6.61866666666667
1333470,6.6195
1333530,6.621
1333590,6.6215
1333650,6.6225
1333710,6.6235
1333770,6.6245
1333830,6.6255
1333890,6.6266
1333950,6.6275
1334010,6.6285
1334070,6.6295
1334130,6.63066666666667
1334190,6.631
1334250,6.6325
1334310,6.6335
1334370,6.634
1334430,6.63533333333333
1334490,6.63633333333333
1334550,6.637
1334610,6.63766666666667
1334670,6.63883333333333
1334730,6.64
1334790,6.64066666666667
1334850,6.642
1334910,6.64266666666667
1334970,6.644
1335030,6.645
1335090,6.646
1335150,6.64666666666667
1335210,6.6476
1335270,6.64866666666667
1335330,6.65
1335390,6.6506
1335450,6.652
1335510,6.65266666666667
1335570,6.6535
1335630,6.655
1335690,6.6565
1335750,6.6575
1335810,6.6575
1335870,6.6585
1335930,6.65966666666667
1335990,6.661
1336050,6.6615
1336110,6.6626
1336170,6.6635
1336230,6.6645
1336290,6.6655
1336350,6.66666666666667
1336410,6.6675
1336470,6.6685
1336530,6.67
1336590,6.671
1336650,6.67266666666667
1336710,6.674
1336770,6.675
1336830,6.67566666666667
1336890,6.67733333333333
1336950,6.67766666666667
1337010,6.6785
1337070,6.6795
1337130,6.6805
1337190,6.6815
1337250,6.6825
1337310,6.6835
1337370,6.6846
1337430,6.68533333333333
1337490,6.68633333333333
1337550,6.6875
1337610,6.6885
1337670,6.68966666666667
1337730,6.6905
1337790,6.69133333333333
1337850,6.69175
1337910,6.69333333333333
1337970,6.694
1338030,6.69466666666667
1338090,6.6965
1338150,6.6975
1338210,6.6985
1338270,6.699
1338330,6.70016666666667
1338390,6.701
1338450,6.7025
1338510,6.703
1338570,6.7036
1338630,6.70466666666667
1338690,6.70633333333333
1338750,6.7075
1338810,6.7085
1338870,6.7096
1338930,6.71033333333333
1338990,6.71075
1339050,6.71233333333333
1339110,6.7126
1339170,6.71366666666667
1339230,6.7145
1339290,6.7155
1339350,6.717
1339410,6.71866666666667
1339470,6.7195
1339530,6.72066666666667
1339590,6.7215
1339650,6.7225
1339710,6.7235
1339770,6.7245
1339830,6.72466666666667
1339890,6.72616666666667
1339950,6.7275
1340010,6.7285
1340070,6.7292
1340130,6.72966666666667
1340190,6.731
1340250,6.73175
1340310,6.733
1340370,6.7345
1340430,6.73466666666667
1340490,6.7365
1340550,6.738
1340610,6.7385
1340670,6.74
1340730,6.7405
1340790,6.7415
1340850,6.7425
1340910,6.743
1340970,6.7445
1341030,6.745
1341090,6.744
1341150,6.7435
1341210,6.7434
1341270,6.743
1341330,6.7425
1341390,6.7424
1341450,6.742
1341510,6.742
1341570,6.74142857142857
1341630,6.7415
1341690,6.741
1341750,6.741
1341810,6.741
1341870,6.741
1341930,6.741
1341990,6.741
1342050,6.741
1342110,6.741
1342170,6.7415
1342230,6.741
1342290,6.74155555555556
1342350,6.742
1342410,6.742
1342470,6.742
1342530,6.7424
1342590,6.74266666666667
1342650,6.743
1342710,6.74357142857143
1342770,6.7435
1342830,6.744
1342890,6.74457142857143
1342950,6.745
1343010,6.745
1343070,6.74566666666667
1343130,6.746
1343190,6.7466
1343250,6.747
1343310,6.7475
1343370,6.748
1343430,6.7486
1343490,6.749
1343550,6.74966666666667
1343610,6.75033333333333
1343670,6.751
1343730,6.7515
1343790,6.752
1343850,6.75266666666667
1343910,6.75333333333333
1343970,6.75366666666667
1344030,6.7545
1344090,6.755
1344150,6.7555
1344210,6.7565
1344270,6.757
1344330,6.7575
1344390,6.7584
1344450,6.75866666666667
1344510,6.7595
1344570,6.76033333333333
1344630,6.76066666666667
1344690,6.7615
1344750,6.762
1344810,6.7625
1344870,6.7635
1344930,6.764
1344990,6.765
1345050,6.7654
1345110,6.76625
1345170,6.767
1345230,6.7676
1345290,6.7685
1345350,6.7695
1345410,6.7705
1345470,6.7715
1345530,6.7715
1345590,6.7725
1345650,6.7735
1345710,6.774
1345770,6.775
1345830,6.7755
1345890,6.7766
1345950,6.7775
1346010,6.7775
1346070,6.7785
1346130,6.7795
1346190,6.78066666666667
1346250,6.7815
1346310,6.78166666666667
1346370,6.7826
1346430,6.7835
1346490,6.7845
1346550,6.785
1346610,6.78566666666667
1346670,6.7865
1346730,6.7875
1346790,6.7885
1346850,6.7885
1346910,6.7895
1346970,6.7905
1347030,6.7914
1347090,6.792
1347150,6.79266666666667
1347210,6.79333333333333
1347270,6.79366666666667
1347330,6.7945
1347390,6.7955
1347450,6.7965
1347510,6.7975
1347570,6.798
1347630,6.79866666666667
1347690,6.79966666666667
1347750,6.8006
1347810,6.8015
1347870,6.8025
1347930,6.8035
1347990,6.804
1348050,6.805
1348110,6.8055
1348170,6.806
1348230,6.807
1348290,6.808
1348350,6.809
1348410,6.8095
1348470,6.8105
1348530,6.8115
1348590,6.812
1348650,6.813
1348710,6.8135
1348770,6.814
1348830,6.815
1348890,6.81566666666667
1348950,6.8165
1349010,6.818
1349070,6.8185
1349130,6.81866666666667
1349190,6.81966666666667
1349250,6.8205
1349310,6.8215
1349370,6.822
1349430,6.82266666666667
1349490,6.82357142857143
1349550,6.8245
1349610,6.82533333333333
1349670,6.82575
1349730,6.82666666666667
1349790,6.8275
1349850,6.8285
1349910,6.8295
1349970,6.83033333333333
1350030,6.83075
1350090,6.83166666666667
1350150,6.8325
1350210,6.8335
1350270,6.8345
1350330,6.835
1350390,6.836
1350450,6.8365
1350510,6.8375
1350570,6.83766666666667
1350630,6.83866666666667
1350690,6.8395
1350750,6.8405
1350810,6.8415
1350870,6.84233333333333
1350930,6.84275
1350990,6.84375
1351050,6.8446
1351110,6.8455
1351170,6.8465
1351230,6.8475
1351290,6.848
1351350,6.84933333333333
1351410,6.85
1351470,6.851
1351530,6.85166666666667
1351590,6.85266666666667
1351650,6.8535
1351710,6.8545
1351770,6.8555
1351830,6.85566666666667
1351890,6.857
1351950,6.858
1352010,6.85866666666667
1352070,6.8595
1352130,6.8605
1352190,6.862
1352250,6.8625
1352310,6.8635
1352370,6.864
1352430,6.86457142857143
1352490,6.8655
1352550,6.8665
1352610,6.8675
1352670,6.8675
1352730,6.8685
1352790,6.8696
1352850,6.87066666666667
1352910,6.8715
1352970,6.8725
1353030,6.8726
1353090,6.8736
1353150,6.8745
1353210,6.8755
1353270,6.8765
1353330,6.8765
1353390,6.8775
1353450,6.879
1353510,6.8795
1353570,6.8805
1353630,6.8815
1353690,6.882
1353750,6.8825
1353810,6.8835
1353870,6.8845
1353930,6.886
1353990,6.8875
1354050,6.88866666666667
1354110,6.8896
1354170,6.8905
1354230,6.8915
1354290,6.89283333333333
1354350,6.8945
1354410,6.895
1354470,6.896
1354530,6.89666666666667
1354590,6.8975
1354650,6.8985
1354710,6.899
1354770,6.9
1354830,6.8935
1354890,6.8855
1354950,6.8815
1355010,6.88
1355070,6.8795
1355130,6.879
1355190,6.879
1355250,6.87933333333333
1355310,6.8795
1355370,6.8796
1355430,6.88
1355490,6.8805
1355550,6.88066666666667
1355610,6.88166666666667
1355670,6.882
1355730,6.88266666666667
1355790,6.883
1355850,6.8835
1355910,6.884
1355970,6.8846
1356030,6.88533333333333
1356090,6.88575
1356150,6.8865
1356210,6.887
1356270,6.88766666666667
1356330,6.8884
1356390,6.889
1356450,6.8896
1356510,6.8905
1356570,6.8915
1356630,6.892
1356690,6.89257142857143
1356750,6.8935
1356810,6.89366666666667
1356870,6.895
1356930,6.89566666666667
1356990,6.8965
1357050,6.89666666666667
1357110,6.89766666666667
1357170,6.89833333333333
1357230,6.899
1357290,6.899
1357350,6.8978
1357410,6.88168421052631
1357470,6.86315384615385
1357530,6.853
1357590,6.8475
1357650,6.84483333333333
1357710,6.8425
1357770,6.8415
1357830,6.841
1357890,6.84044444444444
1357950,6.84
1358010,6.84
1358070,6.84
1358130,6.84
1358190,6.8405
1358250,6.84066666666667
1358310,6.841
1358370,6.84166666666667
1358430,6.842
1358490,6.84233333333333
1358550,6.84266666666667
1358610,6.84333333333333
1358670,6.8436
1358730,6.844
1358790,6.84475
1358850,6.8455
1358910,6.8456
1358970,6.8465
1359030,6.847
1359090,6.848
1359150,6.8485
1359210,6.84866666666667
1359270,6.84966666666667
1359330,6.8505
1359390,6.85066666666667
1359450,6.85166666666667
1359510,6.852
1359570,6.85266666666667
1359630,6.8535
1359690,6.854
1359750,6.855
1359810,6.85575
1359870,6.85666666666667
1359930,6.8575
1359990,6.858
1360050,6.85875
1360110,6.85966666666667
1360170,6.8605
1360230,6.861
1360290,6.862
1360350,6.863
1360410,6.8635
1360470,6.864
1360530,6.86466666666667
1360590,6.8655
1360650,6.86633333333333
1360710,6.86675
1360770,6.86755555555556
1360830,6.8685
1360890,6.8695
1360950,6.87066666666667
1361010,6.871
1361070,6.87166666666667
1361130,6.8725
1361190,6.8735
1361250,6.87366666666667
1361310,6.8746
1361370,6.87533333333333
1361430,6.87566666666667
1361490,6.8764
1361550,6.877
1361610,6.87766666666667
1361670,6.8785
1361730,6.87866666666667
1361790,6.87966666666667
1361850,6.8805
1361910,6.8815
1361970,6.882
1362030,6.883
1362090,6.88366666666667
1362150,6.884
1362210,6.885
1362270,6.88557142857143
1362330,6.8865
1362390,6.8875
1362450,6.888
1362510,6.889
1362570,6.8895
1362630,6.8905
1362690,6.89133333333333
1362750,6.89166666666667
1362810,6.8925
1362870,6.8935
1362930,6.89366666666667
1362990,6.895
1363050,6.8955
1363110,6.896
1363170,6.897
1363230,6.8975
1363290,6.8985
1363350,6.899
1363410,6.89966666666667
1363470,6.89
1363530,6.8755
1363590,6.865
1363650,6.859
1363710,6.8545
1363770,6.853
1363830,6.8505
1363890,6.84933333333333
1363950,6.8485
1364010,6.8485
1364070,6.848
1364130,6.848
1364190,6.848
1364250,6.848
1364310,6.84833333333333
1364370,6.84857142857143
1364430,6.8485
1364490,6.849
1364550,6.84942857142857
1364610,6.8496
1364670,6.85
1364730,6.85042857142857
1364790,6.851
1364850,6.8515
1364910,6.852
1364970,6.8525
1365030,6.853
1365090,6.85366666666667
1365150,6.85433333333333
1365210,6.855
1365270,6.8554
1365330,6.856
1365390,6.857
1365450,6.8575
1365510,6.85766666666667
1365570,6.85857142857143
1365630,6.859
1365690,6.85966666666667
1365750,6.861
1365810,6.861
1365870,6.86166666666667
1365930,6.8625
1365990,6.86333333333333
1366050,6.864
1366110,6.86466666666667
1366170,6.8655
1366230,6.8655
1366290,6.8665
1366350,6.8675
1366410,6.86766666666667
1366470,6.86866666666667
1366530,6.86933333333333
1366590,6.87
1366650,6.871
1366710,6.8715
1366770,6.872
1366830,6.8726
1366890,6.8735
1366950,6.8745
1367010,6.875
1367070,6.87566666666667
1367130,6.87633333333333
1367190,6.877
1367250,6.8776
1367310,6.8785
1367370,6.87933333333333
1367430,6.88
1367490,6.8806
1367550,6.8815
1367610,6.882
1367670,6.88266666666667
1367730,6.8835
1367790,6.8845
1367850,6.885
1367910,6.88566666666667
1367970,6.8865
1368030,6.8875
1368090,6.8884
1368150,6.88875
1368210,6.88966666666667
1368270,6.8905
1368330,6.8915
1368390,6.892
1368450,6.893
1368510,6.8936
1368570,6.8945
1368630,6.895
1368690,6.8956
1368750,6.896
1368810,6.897
1368870,6.89757142857143
1368930,6.898
1368990,6.89866666666667
1369050,6.8995
1369110,6.89275
1369170,6.8895
1369230,6.889
1369290,6.889
1369350,6.889
1369410,6.889
1369470,6.8894
1369530,6.89
1369590,6.8905
1369650,6.891
1369710,6.89166666666667
1369770,6.89166666666667
1369830,6.89266666666667
1369890,6.8935
1369950,6.89366666666667
1370010,6.895
1370070,6.895
1370130,6.8956
1370190,6.896
1370250,6.89657142857143
1370310,6.8974
